index_date,a,b
04-20 09,8.678057692316802,9.158908517782269
04-20 10,7.318375288631376,5.7998348946393
04-20 11,11.693924650068203,7.043627874872556
04-20 12,10.2599153429055,6.524858143349728
04-20 13,3.898459223019869,3.93085681283564
04-20 14,3.5275105018476487,4.54308952900383
04-20 15,2.0639189110611738,4.302148608342442
04-20 16,1.914665542373204,6.274474137379059
04-20 17,2.1789851479606352,13.128088399828496
04-20 18,4.7083830827910464,73.67949633152935
04-20 19,4.894604034181013,2881.4820115664284
04-20 20,0,0
04-20 21,0,0
04-20 22,0,0
04-20 23,0,0
04-21 00,0,0
04-21 01,0,0
04-21 02,0,0
04-21 03,0,0
04-21 04,7.47505872311519,23568.002670441474
04-21 05,16.923006704903788,313.0813354883451
04-21 06,30.172859192287227,139.5530945478948
04-21 07,4.860572042159116,11.085296878842145
04-21 08,17.22160609581865,18.643331855262446
04-21 09,561.2371988490416,260.3924381806222
04-21 10,343.3976264932811,99.75845380444935
04-21 11,31.506346550721243,12.102974267956418
04-21 12,13.857133175180573,6.269286457136682
04-21 13,15.897605923717181,7.771554826485325
04-21 14,14.43381411727727,9.448868193792352
04-21 15,419.3037807470577,317.9428456429846
04-21 16,1705.5349812950753,2329.03741630114
04-21 17,139.37054173625987,445.2964660335206
04-21 18,186.8330651402348,2158.2178235420065
04-21 19,74.28590312040376,24755.757530395647
04-21 20,0,0
04-21 21,0,0
04-21 22,0,0
04-21 23,0,0
04-22 00,0,0
04-22 01,0,0
04-22 02,0,0
04-22 03,0,0
04-22 04,5.324298982816144,10385.273826601297
04-22 05,7.829947085016168,159.91957429867966
04-22 06,3.3960977892598394,19.94591853871066
04-22 07,1.8741586531123897,5.274479410612335
04-22 08,1.8279403528978817,2.969061515899144
04-22 09,2.7137449377618483,2.7305157130081774
04-22 10,2.2713090459533567,1.7953102759276338
04-22 11,4.02808423972875,2.299226610501064
04-22 12,4.287131436503866,2.3557174858311627
04-22 13,2.5164967615324163,1.8380048302460457
04-22 14,2.2973257280556623,2.218524476744364
04-22 15,3.595541361763665,4.6092962894628
04-22 16,2.737729083076094,6.171016884258248
04-22 17,1.7625188147018354,8.645433589716891
04-22 18,2.842313747672691,43.14183005460522
04-22 19,7.735997283377495,2524.469148582425
04-22 20,0,0
04-22 21,0,0
04-22 22,0,0
04-22 23,0,0
04-23 00,0,0
04-23 01,0,0
04-23 02,0,0
04-23 03,0,0
04-23 04,5.333304659701443,8716.592186978134
04-23 05,11.582115927639263,270.2065913907719
04-23 06,60.07111121817434,375.57451084628025
04-23 07,1634.9584049294444,4108.459891460186
04-23 08,9.573950684103961,12.146416642750435
04-23 09,4.335732593896738,4.236405664772007
04-23 10,2.7935259245445647,2.2695811448356245
04-23 11,5.0142342463827845,3.0988140819990386
04-23 12,6.096251473467258,5.211224142927655
04-23 13,6.999200951995014,5.825574105358896
04-23 14,4.3110883291285385,5.855781169668914
04-23 15,6.650982458577155,11.39464841575407
04-23 16,186.2037106580432,435.9699562031876
04-23 17,45.46590228845021,192.7750492374383
04-23 18,65.11523508489259,873.6335883722443
04-23 19,91.13857907235572,22516.734573240312
04-23 20,0,0
04-23 21,0,0
04-23 22,0,0
04-23 23,0,0
04-24 00,0,0
04-24 01,0,0
04-24 02,0,0
04-24 03,0,0
04-24 04,1.8875207578008641,1736.776767175722
04-24 05,3.855246531504489,75.65852282243556
04-24 06,11.209718088389783,73.48596204914618
04-24 07,2.6255353352999524,9.262594141424598
04-24 08,1.4185952044388799,3.758853952647129
04-24 09,9.888506225927923,10.497655704064561
04-24 10,6.895271603338243,5.544440794702385
04-24 11,13.731491319715055,7.944286469318163
04-24 12,65.53272786312161,22.785233478302988
04-24 13,42.105332957196744,19.960878690267236
04-24 14,20.545955053094545,16.14108193920941
04-24 15,7.433002515399589,10.866482220738456
04-24 16,2.2103579196750043,6.218964647508256
04-24 17,2.911067307002196,13.668867476925856
04-24 18,7.91657934897992,95.6149216648834
04-24 19,11.624135388460127,2411.5491323683864
04-24 20,0,0
04-24 21,0,0
04-24 22,0,0
04-24 23,0,0
04-25 00,0,0
04-25 01,0,0
04-25 02,0,0
04-25 03,0,0
04-25 04,5.874672800794092,4750.357753418013
04-25 05,9.865252381329453,215.50393600435817
04-25 06,7.096149539118829,37.210984671430786
04-25 07,2.8904028761232556,9.910239236081473
04-25 08,4.463220305494432,7.444217016623432
04-25 09,17.46783946159606,14.639517071751213
04-25 10,10.203871102019008,6.882386164382125
04-25 11,39.946400802315985,15.587986556864678
04-25 12,41.41035400605255,11.603080993129222
04-25 13,42.2318642397874,18.051375076313363
04-25 14,128.5388202060358,61.101406646223175
04-25 15,119.68739718285215,93.71200399535458
04-25 16,135.73786136542546,210.51615811250727
04-25 17,1027.8277688711225,2995.131302721284
04-25 18,16550.96638996575,155765.09837229148
04-25 19,367.7309672174798,56059.20675906852
04-25 20,0,0
04-25 21,0,0
04-25 22,0,0
04-25 23,0,0
04-26 00,0,0
04-26 01,0,0
04-26 02,0,0
04-26 03,0,0
04-26 04,2.0880771424214535,1632.9722772221603
04-26 05,1.854548979397521,51.94823344184241
04-26 06,1.6939200230610276,16.990177638512378
04-26 07,1.1976559993979932,6.314043324234554
04-26 08,0.6972607445854964,2.692050797184323
04-26 09,2.3126506383940475,4.66020110828645
04-26 10,6.895271939150425,8.301888514447114
04-26 11,4.465930789388937,3.8366008941560246
04-26 12,4.06611290803147,4.371109639094003
04-26 13,2.4092774872447733,3.637183842530316
04-26 14,2.154160755152054,4.0888130983132465
04-26 15,1.9493913373482,5.042130368779149
04-26 16,3.0041978672009284,10.038069725107382
04-26 17,3.0102693588807434,18.111168317418613
04-26 18,3.503866101601756,46.73157288316605
04-26 19,1.8583165958456123,373.6802354534368
04-26 20,0,0
04-26 21,0,0
04-26 22,0,0
04-26 23,0,0
04-27 00,0,0
04-27 01,0,0
04-27 02,0,0
04-27 03,0,0
04-27 04,1.9591483065119542,1034.1672571931688
04-27 05,2.0262284896280103,46.33154445320724
04-27 06,1.858589364377854,17.418928218564837
04-27 07,0.6346273590481684,5.304419754072746
04-27 08,0.8234731465130619,4.706918965616697
04-27 09,6.11746482806968,15.270320590217972
04-27 10,10.890520482672525,16.562298179073785
04-27 11,10.77281402138673,12.997822626227949
04-27 12,31.942595968593054,50.81914177124788
04-27 13,12.053157728558263,24.584719816957445
04-27 14,12.574085217152449,33.88390640551813
04-27 15,10.698928767188187,59.77737331001599
04-27 16,29.235284748867567,196.7958297270996
04-27 17,16.7465127669905,137.19144891028324
04-27 18,136.5890469558338,2451.310006942277
04-27 19,112.89485447551964,20658.080762052938
04-27 20,0,0
04-27 21,0,0
04-27 22,0,0
04-27 23,0,0
04-28 00,0,0
04-28 01,0,0
04-28 02,0,0
04-28 03,0,0
04-28 04,1.5778124970459548,763.6499634452816
04-28 05,1.4841094619915858,36.34325244818653
04-28 06,1.6469564005415889,11.561924300048414
04-28 07,1.3510081712082262,5.160529802829197
04-28 08,2.158489783281301,4.691291250947215
04-28 09,5.489448058015355,7.316495516728876
04-28 10,6.804994090248418,5.7411320472267695
04-28 11,20.78182708024428,12.380176179228082
04-28 12,25.947322401669158,15.916852989556764
04-28 13,9.592714300591847,11.829291699640159
04-28 14,12.819851513686869,21.370345809943178
04-28 15,8.067010810987696,19.047585014160703
04-28 16,5.250269814877438,16.479811451707537
04-28 17,2.715595242806915,15.764267280880032
04-28 18,3.695159156759383,48.75069395625477
04-28 19,6.522051417673272,835.0463644200237
04-28 20,0,0
04-28 21,0,0
04-28 22,0,0
04-28 23,0,0
04-29 00,0,0
04-29 01,0,0
04-29 02,0,0
04-29 03,0,0
04-29 04,0.7849928686322952,420.6466257249466
04-29 05,0.7577573378754999,23.64542322230263
04-29 06,1.3964455502045285,11.030163918975195
04-29 07,2.459132501931508,9.806638449077198
04-29 08,2.2636686218705244,8.351613882177572
04-29 09,2.5252922465334313,5.199070927099189
04-29 10,1.6177164048107728,2.792276606115117
04-29 11,4.747103799266144,3.5410823633421855
04-29 12,6.113251881335161,3.270122025290487
04-29 13,3.651536146112921,3.5080827791805196
04-29 14,3.1966918947222474,2.955920044073075
04-29 15,2.7459202857618754,3.6506343449857033
04-29 16,6.274677205594798,14.337246093620294
04-29 17,7.42931447706551,41.37525886053287
04-29 18,4.78042046292401,62.48167764849352
04-29 19,6.816707236028998,708.5503800184061
04-29 20,0,0
04-29 21,0,0
04-29 22,0,0
04-29 23,0,0
04-30 00,0,0
04-30 01,0,0
04-30 02,0,0
04-30 03,0,0
04-30 04,2.153474389953702,1557.1803875969563
04-30 05,1.1726551712724285,50.050612167514764
04-30 06,2.218154973169875,13.87662386764177
04-30 07,2.6275312744023607,7.613898700006023
04-30 08,1.8477452262507985,3.9095772166304554
04-30 09,3.1944688066233122,3.58614018270289
04-30 10,3.4182000319772157,2.7475929490132565
04-30 11,8.280654371084681,4.777017351296717
04-30 12,7.065780354653291,4.8283365840625905
04-30 13,4.390436787577612,3.743473470430607
04-30 14,1.9777252868159934,2.7472018349262477
04-30 15,1.1137113939693113,2.7474111955928135
04-30 16,1.1420525408568687,4.45771579621184
04-30 17,1.9302557895459431,12.869833990418387
04-30 18,9.097310253530488,119.94665141113775
04-30 19,2.6119700934091954,268.04994080529167
04-30 20,0,0
04-30 21,0,0
04-30 22,0,0
04-30 23,0,0
05-01 00,0,0
05-01 01,0,0
05-01 02,0,0
05-01 03,0,0
05-01 04,1.9794120776970836,334.55617949080136
05-01 05,2.172668575993249,27.88118515171893
05-01 06,5.016701301370264,21.807572796174473
05-01 07,2.1506092184648447,7.005693473574768
05-01 08,44.54731811628438,72.2669720156553
05-01 09,4.368513460715545,4.5730019800776445
05-01 10,2.555903828065875,2.233025335016007
05-01 11,9.65834447501699,5.8754118346724615
05-01 12,16.44788387159483,10.012623448184659
05-01 13,2.9139737333737465,3.022974199843053
05-01 14,8.503578801397556,6.570060632650994
05-01 15,3.925177565240102,4.438485560458422
05-01 16,3.1269363451340606,5.986966590896064
05-01 17,4.049616781603328,15.992596796243125
05-01 18,11.100704246234995,131.20767539599137
05-01 19,18.558231390393285,1624.9426157815528
05-01 20,0,0
05-01 21,0,0
05-01 22,0,0
05-01 23,0,0
05-02 00,0,0
05-02 01,0,0
05-02 02,0,0
05-02 03,0,0
05-02 04,272.7945388040592,221360.8626918916
05-02 05,21.95660975977426,1559.8813012514033
05-02 06,1.9074935521235943,33.642580847519284
05-02 07,1.0057086771938537,10.419819131045918
05-02 08,0.8057744602324348,3.243043153815746
05-02 09,1.862220103166245,3.1339118941624555
05-02 10,1.9293373309496875,2.585375495546376
05-02 11,28.509682875008494,35.5922031684298
05-02 12,23.83746150615058,33.19435947248729
05-02 13,10.319509824999678,14.917981343495061
05-02 14,4.0443163476222574,5.965792100102717
05-02 15,1.9364297648259006,4.575759149863688
05-02 16,3.346255329479181,9.479031028302952
05-02 17,13.861741773492298,61.62604445283634
05-02 18,39.43046323264272,438.2377602976752
05-02 19,30.946249935133228,2658.8531574704434
05-02 20,0,0
05-02 21,0,0
05-02 22,0,0
05-02 23,0,0
05-03 00,0,0
05-03 01,0,0
05-03 02,0,0
05-03 03,0,0
05-03 04,1.227954370437003,234.2739479246672
05-03 05,0.9757367977957149,19.323700586516555
05-03 06,0.8251897964955676,7.246791282938959
05-03 07,1.3801071453964733,6.749400845733606
05-03 08,1.0898659476671697,4.12024122726923
05-03 09,5.321192253588965,11.010265909574064
05-03 10,11.48379153870773,17.320562284426508
05-03 11,5.424502156148577,6.40955477479705
05-03 12,4.331711885659167,5.540393618812134
05-03 13,2.8994214810170797,4.585971681532846
05-03 14,2.998878909595771,5.6854034789291905
05-03 15,2.5516600916768515,7.090524387394363
05-03 16,3.4184401083254494,22.74713554693724
05-03 17,2.2557920157741913,21.39026758197826
05-03 18,3.834737305001533,79.35136846528391
05-03 19,27.631829009588923,2607.633723736333
05-03 20,0,0
05-03 21,0,0
05-03 22,0,0
05-03 23,0,0
05-04 00,0,0
05-04 01,0,0
05-04 02,0,0
05-04 03,0,0
05-04 04,72.66687590745263,51276.945453682194
05-04 05,37.990178203341216,2971.0230015188768
05-04 06,4.845674579347458,47.5364849740642
05-04 07,4.097277720163943,20.114630670422606
05-04 08,3.028490626013668,9.554965707226733
05-04 09,7.166075392646814,11.673709989013284
05-04 10,16.82727533102151,17.774058767761495
05-04 11,36.56151180848715,27.692346074522202
05-04 12,33.167669875809445,27.89091511885084
05-04 13,13.525058450160397,10.450969678920542
05-04 14,16.03298544189344,14.51096754924216
05-04 15,7.417476664305318,11.394047913139097
05-04 16,3.5038624282328845,9.185645601311323
05-04 17,12.724682415703532,66.69820846133067
05-04 18,13.338423900530668,161.47336112672164
05-04 19,15.274569831532926,998.9289836531459
05-04 20,0,0
05-04 21,0,0
05-04 22,0,0
05-04 23,0,0
05-05 00,0,0
05-05 01,0,0
05-05 02,0,0
05-05 03,0,0
05-05 04,2.251198657490755,438.56878887747916
05-05 05,1.846105248711963,36.04463790315901
05-05 06,1.0338777425113728,7.660873438602778
05-05 07,1.6713187364912598,7.362370919995823
05-05 08,1.44358467540029,5.156881597665025
05-05 09,1.8065974322427483,3.000316625142745
05-05 10,2.2670204463795356,2.79953231540254
05-05 11,7.508353312144018,5.333919164196054
05-05 12,16.20640132164643,11.030721407862133
05-05 13,4.849138299673923,4.6086806037477395
05-05 14,2.897785888704685,3.53332770682552
05-05 15,4.34565296105683,8.357768769751319
05-05 16,1.4633654390402688,5.915164185505562
05-05 17,9.08714097026049,44.19118988117279
05-05 18,32.057507925542865,258.6410947515182
05-05 19,62.990874916284994,3032.551264796688
05-05 20,0,0
05-05 21,0,0
05-05 22,0,0
05-05 23,0,0
05-06 00,0,0
05-06 01,0,0
05-06 02,0,0
05-06 03,0,0
05-06 04,0.5740224707652452,81.88086932146798
05-06 05,0.6181330728037892,13.561983259958293
05-06 06,1.137833997757289,7.570182664526898
05-06 07,0.5505314287348158,2.5804422477967943
05-06 08,0.5734751168093798,2.108594931324262
05-06 09,3.3728918476981713,7.1988085517937135
05-06 10,5.710095580179748,6.231823341763668
05-06 11,15.103409122336659,24.753018518361014
05-06 12,11.658189387022166,21.393012566195132
05-06 13,241.85075092319101,336.6191862126223
05-06 14,40.10311787595963,56.59912180213104
05-06 15,10.648684099615881,16.179222790689916
05-06 16,11.603482629627882,29.202713820027927
05-06 17,4.333346631361308,22.46761983213086
05-06 18,4.8085190768909865,51.29374020223123
05-06 19,13.549269668134311,736.9556832456102
05-06 20,0,0
05-06 21,0,0
05-06 22,0,0
05-06 23,0,0
05-07 00,0,0
05-07 01,0,0
05-07 02,0,0
05-07 03,0,0
05-07 04,0.5772362325265454,73.39332665231989
05-07 05,0.5810953731883374,10.896894385275179
05-07 06,0.8556428238943512,5.798840133785125
05-07 07,0.4757840436297871,2.1488842232142606
05-07 08,0.40434669414788527,1.2231769052202601
05-07 09,1.011078291182133,1.7393869852845953
05-07 10,1.2014600447243802,1.6959466498324225
05-07 11,8.721742671783389,5.201409616656939
05-07 12,12.70705349757386,6.568683454607191
05-07 13,8.718798960965108,6.448597722563313
05-07 14,6.6887995663278375,6.330592964800517
05-07 15,9.490462293174378,17.292325700428236
05-07 16,2.921562638730071,8.61095012422402
05-07 17,3.4004459592613854,14.61136732600481
05-07 18,6.818025671760809,59.11719205243976
05-07 19,61.73894870469919,3053.7991054598783
05-07 20,0,0
05-07 21,0,0
05-07 22,0,0
05-07 23,0,0
05-08 00,0,0
05-08 01,0,0
05-08 02,0,0
05-08 03,0,0
05-08 04,4.953453054286312,1432.6867699062948
05-08 05,1.2592601336061144,29.20469895027423
05-08 06,1.6080955218313646,10.695382198086435
05-08 07,0.6741123317964268,3.7267673161285186
05-08 08,0.6031510575974536,2.087494070707713
05-08 09,1.062990567983974,2.4054548888777574
05-08 10,1.845585080765358,2.9045121345044955
05-08 11,1.8759122678113394,2.2986478849279135
05-08 12,2.383223947225495,2.6688854055333824
05-08 13,0.847061720577677,1.3471027473168626
05-08 14,0.6658671736080541,1.3760222980493124
05-08 15,1.0433981828888548,2.6337919591134282
05-08 16,2.22874964424195,8.176975174799773
05-08 17,9.151121223530389,49.70497688231015
05-08 18,10.489902191941233,125.16543334629326
05-08 19,1.9872142706405251,139.79968943990198
05-08 20,0,0
05-08 21,0,0
05-08 22,0,0
05-08 23,0,0
05-09 00,0,0
05-09 01,0,0
05-09 02,0,0
05-09 03,0,0
05-09 04,1.9853157958563952,129.4918260792245
05-09 05,2.1006808690707905,23.869537200628113
05-09 06,29.200371695778017,115.6603762684174
05-09 07,6.510229972527558,17.778034485251148
05-09 08,3.025830524613946,4.375885155375155
05-09 09,4.07707428296173,5.32029172204253
05-09 10,9.050391156008088,11.231100025776378
05-09 11,4.77541296093578,5.084232647486263
05-09 12,3.0584502209135165,2.6598767880123435
05-09 13,1.637603893844473,2.249182679123254
05-09 14,6.8605886426645,9.72997509455584
05-09 15,3.780723827439509,12.142543032638052
05-09 16,3.040733718168932,12.758587798691375
05-09 17,3.921932101665155,25.2791839912185
05-09 18,8.22433910310521,88.4364862962201
05-09 19,141.4879904505653,5250.924205750753
05-09 20,0,0
05-09 21,0,0
05-09 22,0,0
05-09 23,0,0
05-10 00,0,0
05-10 01,0,0
05-10 02,0,0
05-10 03,0,0
05-10 04,1.576526897188883,115.05150283783885
05-10 05,3.5438535797915485,36.635441285625994
05-10 06,12.057874394681859,41.162425869054836
05-10 07,10.220203814468123,18.374555656306686
05-10 08,14.240382947100823,15.551989303078154
05-10 09,36.994668702311586,20.811303020109587
05-10 10,20.59339343294789,13.133465323919843
05-10 11,18.562100813643315,8.028617736544778
05-10 12,162.72528761546732,55.56951347663926
05-10 13,10.504933037650918,18.536640047699176
05-10 14,63.86682518924001,152.52939879851914
05-10 15,6.092780820493311,23.50041881374876
05-10 16,7.358201495893524,18.457107066487044
05-10 17,16.453244575001055,64.70267419140805
05-10 18,39.56266446701885,293.57321371379334
05-10 19,134.16848416363024,4139.808114724918
05-10 20,0,0
05-10 21,0,0
05-10 22,0,0
05-10 23,0,0
05-11 00,0,0
05-11 01,0,0
05-11 02,0,0
05-11 03,0,0
05-11 04,252.82977337415278,9381.276103959943
05-11 05,1651.3006286564648,10164.880403556128
05-11 06,228.03149768362408,534.278342799762
05-11 07,7.78736217728634,12.139821356599468
05-11 08,3.056903418129306,3.455500201378955
05-11 09,13.57952794148685,7.342875544536321
05-11 10,43.399054058383534,15.171929186265327
05-11 11,21.283278789563376,5.648592429845707
05-11 12,41.33764194652019,9.534866198042014
05-11 13,30.51445964160135,13.239375997619641
05-11 14,51.28348723823343,26.408876522406857
05-11 15,93965.59120137308,58056.23998711881
05-11 16,56.841273270198165,75.87461196712535
05-11 17,11.459695667967273,34.309815707496
05-11 18,14.25210071944738,95.72220783655273
05-11 19,8.379663399417385,298.7670613151633
05-11 20,0,0
05-11 21,0,0
05-11 22,0,0
05-11 23,0,0
05-12 00,0,0
05-12 01,0,0
05-12 02,0,0
05-12 03,0,0
05-12 04,6.234783748717051,1453.3845100859069
05-12 05,108.09753823108629,6763.989664456794
05-12 06,2.132318990677941,33.629050489633045
05-12 07,0.6356665336277311,4.87913111415579
05-12 08,0.45179033780591654,1.623738078283938
05-12 09,0.8245468394929188,1.6521467175214626
05-12 10,2.3973316055600655,4.303661208405964
05-12 11,16.784521567313945,10.994206837660336
05-12 12,27.006917859118584,19.80992468787191
05-12 13,11.561055823156442,17.658112235785527
05-12 14,9.458121341942542,12.289092595393907
05-12 15,3.525872357528726,8.717781241843173
05-12 16,1.8372597533849522,6.530343840684676
05-12 17,3.0123129379307994,13.430433057576048
